"target","location","forecast_date","target_end_date","quantile","value","type"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.05,138,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.05,133,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.05,136,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.05,131,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.05,134,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.05,134,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.05,126,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.05,122.95,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.05,130,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.05,125.95,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.05,123,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.05,118,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.05,122,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.05,118,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.05,119.95,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.05,118.95,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.05,117.95,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.05,113.95,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.1,175,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.1,175,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.1,174,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.1,175,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.1,167,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.1,167,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.1,164.9,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.1,160,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.1,158,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.1,159,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.1,152.9,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.1,157,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.1,158,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.1,157,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.1,158,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.1,149.9,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.1,150,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.1,153.9,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.1,149.9,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.1,146,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.1,147,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.1,145,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.1,144,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.1,140,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.1,140,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.1,137,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.1,139.9,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.1,138,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.1,136,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.1,130,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.15,194,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.15,192,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.15,191,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.15,190,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.15,183,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.15,183.85,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.15,179,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.15,179,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.15,172,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.15,171,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.15,170.85,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.15,173,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.15,171,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.15,168,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.15,173,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.15,166,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.15,164.85,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.15,166,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.15,163,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.15,158,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.15,161,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.15,157,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.15,159,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.15,154,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.15,154,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.15,148,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.15,152,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.15,151,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.15,149.85,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.15,145,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.2,209.8,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.2,203.8,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.2,204,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.2,201.8,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.2,197,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.2,199,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.2,193,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.2,192,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.2,185,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.2,184,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.2,184,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.2,187,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.2,184,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.2,179,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.2,185,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.2,178.8,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.2,175,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.2,178.8,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.2,176,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.2,173,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.2,174,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.2,169,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.2,171,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.2,166,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.2,166,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.2,159,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.2,164,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.2,163,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.2,162,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.2,158,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.25,220,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.25,215,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.25,215,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.25,212,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.25,208.75,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.25,210.75,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.25,204,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.25,205,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.25,194,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.25,196,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.25,197,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.25,197.75,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.25,195.75,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.25,193,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.25,195,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.25,190.75,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.25,187,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.25,190,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.25,188,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.25,187,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.25,186,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.25,181,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.25,181,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.25,178,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.25,178,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.25,170,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.25,174,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.25,173,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.25,171,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.25,168,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.3,230.7,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.3,228,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.3,227,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.3,222,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.3,218,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.3,222,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.3,214.7,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.3,216,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.3,207,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.3,209,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.3,207,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.3,209,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.3,205,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.3,202.7,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.3,205,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.3,202,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.3,199,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.3,202,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.3,199.7,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.3,198,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.3,198,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.3,192,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.3,192,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.3,188,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.3,187,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.3,180.7,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.3,183,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.3,182,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.3,182,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.3,178,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.35,241,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.35,238,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.35,238,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.35,235,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.35,233,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.35,231,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.35,225,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.35,226,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.35,218.65,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.35,219,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.35,218,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.35,219,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.35,215.65,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.35,213,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.35,215,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.35,211,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.35,208,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.35,211.65,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.35,209,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.35,208,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.35,207,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.35,200,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.35,201,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.35,197,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.35,197,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.35,189,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.35,192,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.35,191,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.35,192,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.35,188,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.4,255,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.4,250,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.4,248,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.4,244,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.4,243.6,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.4,240,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.4,235.6,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.4,236,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.4,229,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.4,232,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.4,229,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.4,230,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.4,225,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.4,223.6,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.4,224,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.4,219.6,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.4,218,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.4,220,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.4,217,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.4,218,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.4,217,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.4,211,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.4,209,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.4,206,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.4,206,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.4,198.6,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.4,203,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.4,199.6,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.4,200,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.4,198,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.45,266,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.45,261,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.45,259,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.45,256,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.45,253,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.45,250,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.45,246,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.45,247,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.45,241,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.45,241,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.45,240,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.45,240,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.45,235,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.45,235,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.45,236,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.45,229,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.45,226.55,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.45,229,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.45,225,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.45,229,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.45,225,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.45,220,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.45,218,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.45,216,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.45,217,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.45,207,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.45,213,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.45,210,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.45,208,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.45,209,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.5,275,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.5,272,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.5,270,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.5,268,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.5,264,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.5,258,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.5,256,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.5,256,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.5,251,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.5,253,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.5,249,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.5,251,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.5,246,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.5,244,"quantile"
"15 day ahead inc hosp","36",2022-08-29,2022-09-13,0.5,245.5,"quantile"
"16 day ahead inc hosp","36",2022-08-29,2022-09-14,0.5,237,"quantile"
"17 day ahead inc hosp","36",2022-08-29,2022-09-15,0.5,236,"quantile"
"18 day ahead inc hosp","36",2022-08-29,2022-09-16,0.5,240,"quantile"
"19 day ahead inc hosp","36",2022-08-29,2022-09-17,0.5,236,"quantile"
"20 day ahead inc hosp","36",2022-08-29,2022-09-18,0.5,237,"quantile"
"21 day ahead inc hosp","36",2022-08-29,2022-09-19,0.5,235,"quantile"
"22 day ahead inc hosp","36",2022-08-29,2022-09-20,0.5,232,"quantile"
"23 day ahead inc hosp","36",2022-08-29,2022-09-21,0.5,229.5,"quantile"
"24 day ahead inc hosp","36",2022-08-29,2022-09-22,0.5,227,"quantile"
"25 day ahead inc hosp","36",2022-08-29,2022-09-23,0.5,225.5,"quantile"
"26 day ahead inc hosp","36",2022-08-29,2022-09-24,0.5,217,"quantile"
"27 day ahead inc hosp","36",2022-08-29,2022-09-25,0.5,223,"quantile"
"28 day ahead inc hosp","36",2022-08-29,2022-09-26,0.5,219,"quantile"
"29 day ahead inc hosp","36",2022-08-29,2022-09-27,0.5,216,"quantile"
"30 day ahead inc hosp","36",2022-08-29,2022-09-28,0.5,219,"quantile"
"1 day ahead inc hosp","36",2022-08-29,2022-08-30,0.55,286,"quantile"
"2 day ahead inc hosp","36",2022-08-29,2022-08-31,0.55,282.45,"quantile"
"3 day ahead inc hosp","36",2022-08-29,2022-09-01,0.55,281,"quantile"
"4 day ahead inc hosp","36",2022-08-29,2022-09-02,0.55,277,"quantile"
"5 day ahead inc hosp","36",2022-08-29,2022-09-03,0.55,274.45,"quantile"
"6 day ahead inc hosp","36",2022-08-29,2022-09-04,0.55,268,"quantile"
"7 day ahead inc hosp","36",2022-08-29,2022-09-05,0.55,268,"quantile"
"8 day ahead inc hosp","36",2022-08-29,2022-09-06,0.55,267,"quantile"
"9 day ahead inc hosp","36",2022-08-29,2022-09-07,0.55,264,"quantile"
"10 day ahead inc hosp","36",2022-08-29,2022-09-08,0.55,265,"quantile"
"11 day ahead inc hosp","36",2022-08-29,2022-09-09,0.55,261,"quantile"
"12 day ahead inc hosp","36",2022-08-29,2022-09-10,0.55,261,"quantile"
"13 day ahead inc hosp","36",2022-08-29,2022-09-11,0.55,256,"quantile"
"14 day ahead inc hosp","36",2022-08-29,2022-09-12,0.55,258,"quantile"
